record_id,date,time,available_capacity,sch_total,act_total,rate,ppa_rate,dev,dev_perc,nc_energy,beyond_nc_energy,Overinjection_charges,Underinjection_Charges,Drawl_Charges,total_import,total_export,dev_rtda_import,dev_rtda_export,datetime
2025-08-27-16:45:00,2025-08-27,16:45:00,75.0,29.95,25.344,387.2,387.2,-4.606,-6.14133333,4.606,0.0,0.0,-17834.432,0.0,0.0,0.0,0.0,0.0,2025-08-27 16:45:00
2025-08-27-17:00:00,2025-08-27,17:00:00,75.0,35.0,25.216,387.2,387.2,-9.784,-13.04533333,7.5,2.284,0.0,-38768.0128,0.0,0.0,0.0,0.0,0.0,2025-08-27 17:00:00
2025-08-27-17:15:00,2025-08-27,17:15:00,75.0,35.0,29.088,387.2,387.2,-5.912,-7.88266667,5.912,0.0,0.0,-22891.264,0.0,0.0,0.0,0.0,0.0,2025-08-27 17:15:00
2025-08-27-17:30:00,2025-08-27,17:30:00,75.0,35.0,47.488,387.2,387.2,12.488,16.65066667,7.5,4.988,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 17:30:00
2025-08-27-17:45:00,2025-08-27,17:45:00,75.0,35.0,68.288,387.2,387.2,33.288,44.384,7.5,25.788,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 17:45:00
2025-08-27-18:00:00,2025-08-27,18:00:00,75.0,30.0,64.8,387.2,387.2,34.8,46.4,7.5,27.3,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 18:00:00
2025-08-27-18:15:00,2025-08-27,18:15:00,75.0,30.0,62.367999,387.2,387.2,32.367999,43.157332,7.5,24.867999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 18:15:00
2025-08-27-18:30:00,2025-08-27,18:30:00,75.0,30.0,58.176,387.2,387.2,28.176,37.568,7.5,20.676,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 18:30:00
2025-08-27-18:45:00,2025-08-27,18:45:00,75.0,30.0,58.079999,387.2,387.2,28.079999,37.43999867,7.5,20.579999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 18:45:00
2025-08-27-19:00:00,2025-08-27,19:00:00,75.0,35.0,57.696,387.2,387.2,22.696,30.26133333,7.5,15.196,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 19:00:00
2025-08-27-19:15:00,2025-08-27,19:15:00,75.0,35.0,52.288,387.2,387.2,17.288,23.05066667,7.5,9.788,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 19:15:00
2025-08-27-19:30:00,2025-08-27,19:30:00,75.0,45.0,58.879999,387.2,387.2,13.879999,18.50666533,7.5,6.379999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 19:30:00
2025-08-27-19:45:00,2025-08-27,19:45:00,75.0,42.5,67.04,387.2,387.2,24.54,32.72,7.5,17.04,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 19:45:00
2025-08-27-20:00:00,2025-08-27,20:00:00,75.0,40.0,69.248,387.2,387.2,29.248,38.99733333,7.5,21.748,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 20:00:00
2025-08-27-20:15:00,2025-08-27,20:15:00,75.0,40.0,67.36,387.2,387.2,27.36,36.48,7.5,19.86,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 20:15:00
2025-08-27-20:30:00,2025-08-27,20:30:00,75.0,45.0,66.56,387.2,387.2,21.56,28.74666667,7.5,14.06,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 20:30:00
2025-08-27-20:45:00,2025-08-27,20:45:00,75.0,45.0,66.56,387.2,387.2,21.56,28.74666667,7.5,14.06,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 20:45:00
2025-08-27-21:00:00,2025-08-27,21:00:00,75.0,50.0,66.336,387.2,387.2,16.336,21.78133333,7.5,8.836,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 21:00:00
2025-08-27-21:15:00,2025-08-27,21:15:00,75.0,50.0,63.391999,387.2,387.2,13.391999,17.85599867,7.5,5.891999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 21:15:00
2025-08-27-21:30:00,2025-08-27,21:30:00,75.0,52.5,60.416,387.2,387.2,7.916,10.55466667,7.5,0.416,30489.6768,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 21:30:00
2025-08-27-21:45:00,2025-08-27,21:45:00,75.0,52.5,58.879999,387.2,387.2,6.379999,8.50666533,6.379999,0.0,24703.356128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 21:45:00
2025-08-27-22:00:00,2025-08-27,22:00:00,75.0,50.0,60.8,387.2,387.2,10.8,14.4,7.5,3.3,40539.84,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 22:00:00
2025-08-27-22:15:00,2025-08-27,22:15:00,75.0,50.0,65.568,387.2,387.2,15.568,20.75733333,7.5,8.068,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 22:15:00
2025-08-27-22:30:00,2025-08-27,22:30:00,75.0,52.5,68.256,387.2,387.2,15.756,21.008,7.5,8.256,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 22:30:00
2025-08-27-22:45:00,2025-08-27,22:45:00,75.0,50.0,68.224,387.2,387.2,18.224,24.29866667,7.5,10.724,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 22:45:00
2025-08-27-23:00:00,2025-08-27,23:00:00,75.0,50.0,61.952,387.2,387.2,11.952,15.936,7.5,4.452,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 23:00:00
2025-08-27-23:15:00,2025-08-27,23:15:00,75.0,50.0,57.279999,387.2,387.2,7.279999,9.70666533,7.279999,0.0,28188.156128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 23:15:00
2025-08-27-23:30:00,2025-08-27,23:30:00,75.0,50.0,49.184,387.2,387.2,-0.816,-1.088,0.816,0.0,0.0,-3159.552,0.0,0.0,0.0,0.0,0.0,2025-08-27 23:30:00
2025-08-27-23:45:00,2025-08-27,23:45:00,75.0,50.0,44.16,387.2,387.2,-5.84,-7.78666667,5.84,0.0,0.0,-22612.48,0.0,0.0,0.0,0.0,0.0,2025-08-27 23:45:00
2025-08-28-00:00:00,2025-08-28,00:00:00,75.0,52.5,37.312,387.2,387.2,-15.188,-20.25066667,7.5,7.688,0.0,-75507.872,0.0,0.0,0.0,0.0,0.0,2025-08-28 00:00:00
2025-08-28-00:15:00,2025-08-28,00:15:00,75.0,52.5,36.288,387.2,387.2,-16.212,-21.616,7.5,8.712,0.0,-83437.728,0.0,0.0,0.0,0.0,0.0,2025-08-28 00:15:00
2025-08-28-00:30:00,2025-08-28,00:30:00,75.0,52.5,37.664,387.2,387.2,-14.836,-19.78133333,7.5,7.336,0.0,-72781.984,0.0,0.0,0.0,0.0,0.0,2025-08-28 00:30:00
2025-08-28-00:45:00,2025-08-28,00:45:00,75.0,52.5,39.904,387.2,387.2,-12.596,-16.79466667,7.5,5.096,0.0,-55435.424,0.0,0.0,0.0,0.0,0.0,2025-08-28 00:45:00
2025-08-28-01:00:00,2025-08-28,01:00:00,75.0,52.5,39.552,387.2,387.2,-12.948,-17.264,7.5,5.448,0.0,-58161.312,0.0,0.0,0.0,0.0,0.0,2025-08-28 01:00:00
2025-08-28-01:15:00,2025-08-28,01:15:00,75.0,52.5,42.624,387.2,387.2,-9.876,-13.168,7.5,2.376,0.0,-39159.8592,0.0,0.0,0.0,0.0,0.0,2025-08-28 01:15:00
2025-08-28-01:30:00,2025-08-28,01:30:00,75.0,30.0,42.24,387.2,387.2,12.24,16.32,7.5,4.74,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 01:30:00
2025-08-28-01:45:00,2025-08-28,01:45:00,75.0,30.0,51.328,387.2,387.2,21.328,28.43733333,7.5,13.828,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 01:45:00
2025-08-28-02:00:00,2025-08-28,02:00:00,75.0,40.0,50.944,387.2,387.2,10.944,14.592,7.5,3.444,41041.6512,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 02:00:00
2025-08-28-02:15:00,2025-08-28,02:15:00,75.0,40.0,49.312,387.2,387.2,9.312,12.416,7.5,1.812,35354.4576,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 02:15:00
2025-08-28-02:30:00,2025-08-28,02:30:00,75.0,40.0,47.936,387.2,387.2,7.936,10.58133333,7.5,0.436,30559.3728,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 02:30:00
2025-08-28-02:45:00,2025-08-28,02:45:00,75.0,40.0,49.856,387.2,387.2,9.856,13.14133333,7.5,2.356,37250.1888,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 02:45:00
2025-08-28-03:00:00,2025-08-28,03:00:00,75.0,45.0,51.36,387.2,387.2,6.36,8.48,6.36,0.0,24625.92,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 03:00:00
2025-08-28-03:15:00,2025-08-28,03:15:00,75.0,44.5,50.528,387.2,387.2,6.028,8.03733333,6.028,0.0,23340.416,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 03:15:00
2025-08-28-03:30:00,2025-08-28,03:30:00,75.0,43.75,52.352,387.2,387.2,8.602,11.46933333,7.5,1.102,32880.2496,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 03:30:00
2025-08-28-03:45:00,2025-08-28,03:45:00,75.0,43.0,55.232,387.2,387.2,12.232,16.30933333,7.5,4.732,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 03:45:00
2025-08-28-04:00:00,2025-08-28,04:00:00,75.0,42.0,55.776,387.2,387.2,13.776,18.368,7.5,6.276,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 04:00:00
2025-08-28-04:15:00,2025-08-28,04:15:00,75.0,41.0,51.104,387.2,387.2,10.104,13.472,7.5,2.604,38114.4192,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 04:15:00
2025-08-28-04:30:00,2025-08-28,04:30:00,75.0,45.0,46.784,387.2,387.2,1.784,2.37866667,1.784,0.0,6907.648,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 04:30:00
2025-08-28-04:45:00,2025-08-28,04:45:00,75.0,45.0,40.096,387.2,387.2,-4.904,-6.53866667,4.904,0.0,0.0,-18988.288,0.0,0.0,0.0,0.0,0.0,2025-08-28 04:45:00
2025-08-28-05:00:00,2025-08-28,05:00:00,75.0,45.0,37.504,387.2,387.2,-7.496,-9.99466667,7.496,0.0,0.0,-29024.512,0.0,0.0,0.0,0.0,0.0,2025-08-28 05:00:00
2025-08-28-05:15:00,2025-08-28,05:15:00,75.0,45.0,37.28,387.2,387.2,-7.72,-10.29333333,7.5,0.22,0.0,-29977.024,0.0,0.0,0.0,0.0,0.0,2025-08-28 05:15:00
2025-08-28-05:30:00,2025-08-28,05:30:00,75.0,50.0,41.024,387.2,387.2,-8.976,-11.968,7.5,1.476,0.0,-35326.5792,0.0,0.0,0.0,0.0,0.0,2025-08-28 05:30:00
2025-08-28-05:45:00,2025-08-28,05:45:00,75.0,50.0,42.208,387.2,387.2,-7.792,-10.38933333,7.5,0.292,0.0,-30283.6864,0.0,0.0,0.0,0.0,0.0,2025-08-28 05:45:00
2025-08-28-06:00:00,2025-08-28,06:00:00,75.0,47.5,39.872,387.2,387.2,-7.628,-10.17066667,7.5,0.128,0.0,-29585.1776,0.0,0.0,0.0,0.0,0.0,2025-08-28 06:00:00
2025-08-28-06:15:00,2025-08-28,06:15:00,75.0,47.5,39.68,387.2,387.2,-7.82,-10.42666667,7.5,0.32,0.0,-30402.944,0.0,0.0,0.0,0.0,0.0,2025-08-28 06:15:00
2025-08-28-06:30:00,2025-08-28,06:30:00,75.0,47.5,39.712,387.2,387.2,-7.788,-10.384,7.5,0.288,0.0,-30266.6496,0.0,0.0,0.0,0.0,0.0,2025-08-28 06:30:00
2025-08-28-06:45:00,2025-08-28,06:45:00,75.0,47.5,39.744,387.2,387.2,-7.756,-10.34133333,7.5,0.256,0.0,-30130.3552,0.0,0.0,0.0,0.0,0.0,2025-08-28 06:45:00
2025-08-28-07:00:00,2025-08-28,07:00:00,75.0,47.5,39.616,387.2,387.2,-7.884,-10.512,7.5,0.384,0.0,-30675.5328,0.0,0.0,0.0,0.0,0.0,2025-08-28 07:00:00
2025-08-28-07:15:00,2025-08-28,07:15:00,75.0,47.5,39.744,387.2,387.2,-7.756,-10.34133333,7.5,0.256,0.0,-30130.3552,0.0,0.0,0.0,0.0,0.0,2025-08-28 07:15:00
2025-08-28-07:30:00,2025-08-28,07:30:00,75.0,34.5,39.648,387.2,387.2,5.148,6.864,5.148,0.0,19933.056,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 07:30:00
2025-08-28-07:45:00,2025-08-28,07:45:00,75.0,36.0,39.68,387.2,387.2,3.68,4.90666667,3.68,0.0,14248.96,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 07:45:00
2025-08-28-08:00:00,2025-08-28,08:00:00,75.0,37.5,31.327999,387.2,387.2,-6.172001,-8.22933467,6.172001,0.0,0.0,-23897.987872,0.0,0.0,0.0,0.0,0.0,2025-08-28 08:00:00
2025-08-28-08:15:00,2025-08-28,08:15:00,75.0,39.0,23.36,387.2,387.2,-15.64,-20.85333333,7.5,8.14,0.0,-79008.16,0.0,0.0,0.0,0.0,0.0,2025-08-28 08:15:00
2025-08-28-08:30:00,2025-08-28,08:30:00,75.0,41.0,22.656,387.2,387.2,-18.344,-24.45866667,7.5,10.844,0.0,-99947.936,0.0,0.0,0.0,0.0,0.0,2025-08-28 08:30:00
2025-08-28-08:45:00,2025-08-28,08:45:00,75.0,43.0,24.8,387.2,387.2,-18.2,-24.26666667,7.5,10.7,0.0,-98832.8,0.0,0.0,0.0,0.0,0.0,2025-08-28 08:45:00
2025-08-28-09:00:00,2025-08-28,09:00:00,75.0,45.0,26.656,387.2,387.2,-18.344,-24.45866667,7.5,10.844,0.0,-99947.936,0.0,0.0,0.0,0.0,0.0,2025-08-28 09:00:00
2025-08-28-09:15:00,2025-08-28,09:15:00,75.0,47.5,32.192,387.2,387.2,-15.308,-20.41066667,7.5,7.808,0.0,-76437.152,0.0,0.0,0.0,0.0,0.0,2025-08-28 09:15:00
2025-08-28-09:30:00,2025-08-28,09:30:00,75.0,32.5,34.656,387.2,387.2,2.156,2.87466667,2.156,0.0,8348.032,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 09:30:00
2025-08-28-09:45:00,2025-08-28,09:45:00,75.0,32.5,32.479999,387.2,387.2,-0.020001,-0.026668,0.020001,0.0,0.0,-77.443872,0.0,0.0,0.0,0.0,0.0,2025-08-28 09:45:00
2025-08-28-10:00:00,2025-08-28,10:00:00,75.0,32.5,32.064,387.2,387.2,-0.436,-0.58133333,0.436,0.0,0.0,-1688.192,0.0,0.0,0.0,0.0,0.0,2025-08-28 10:00:00
2025-08-28-10:15:00,2025-08-28,10:15:00,75.0,32.5,30.912,387.2,387.2,-1.588,-2.11733333,1.588,0.0,0.0,-6148.736,0.0,0.0,0.0,0.0,0.0,2025-08-28 10:15:00
2025-08-28-10:30:00,2025-08-28,10:30:00,75.0,32.5,35.456,387.2,387.2,2.956,3.94133333,2.956,0.0,11445.632,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 10:30:00
2025-08-28-10:45:00,2025-08-28,10:45:00,75.0,32.5,34.368,387.2,387.2,1.868,2.49066667,1.868,0.0,7232.896,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 10:45:00
2025-08-28-11:00:00,2025-08-28,11:00:00,75.0,32.5,33.824,387.2,387.2,1.324,1.76533333,1.324,0.0,5126.528,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 11:00:00
2025-08-28-11:15:00,2025-08-28,11:15:00,75.0,32.5,33.152,387.2,387.2,0.652,0.86933333,0.652,0.0,2524.544,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 11:15:00
2025-08-28-11:30:00,2025-08-28,11:30:00,75.0,32.5,34.912,387.2,387.2,2.412,3.216,2.412,0.0,9339.264,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 11:30:00
2025-08-28-11:45:00,2025-08-28,11:45:00,75.0,32.5,34.976,387.2,387.2,2.476,3.30133333,2.476,0.0,9587.072,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 11:45:00
2025-08-28-12:00:00,2025-08-28,12:00:00,75.0,50.0,44.288,387.2,387.2,-5.712,-7.616,5.712,0.0,0.0,-22116.864,0.0,0.0,0.0,0.0,0.0,2025-08-28 12:00:00
2025-08-28-12:15:00,2025-08-28,12:15:00,75.0,50.0,50.784,387.2,387.2,0.784,1.04533333,0.784,0.0,3035.648,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 12:15:00
2025-08-28-12:30:00,2025-08-28,12:30:00,75.0,50.0,56.544,387.2,387.2,6.544,8.72533333,6.544,0.0,25338.368,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 12:30:00
2025-08-28-12:45:00,2025-08-28,12:45:00,75.0,51.25,57.791999,387.2,387.2,6.541999,8.72266533,6.541999,0.0,25330.620128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 12:45:00
2025-08-28-13:00:00,2025-08-28,13:00:00,75.0,52.5,55.744,387.2,387.2,3.244,4.32533333,3.244,0.0,12560.768,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 13:00:00
2025-08-28-13:15:00,2025-08-28,13:15:00,75.0,53.75,54.72,387.2,387.2,0.97,1.29333333,0.97,0.0,3755.84,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 13:15:00
2025-08-28-13:30:00,2025-08-28,13:30:00,75.0,45.0,54.784,387.2,387.2,9.784,13.04533333,7.5,2.284,36999.2832,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 13:30:00
2025-08-28-13:45:00,2025-08-28,13:45:00,75.0,45.0,52.64,387.2,387.2,7.64,10.18666667,7.5,0.14,29527.872,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 13:45:00
2025-08-28-14:00:00,2025-08-28,14:00:00,75.0,55.0,49.504,387.2,387.2,-5.496,-7.328,5.496,0.0,0.0,-21280.512,0.0,0.0,0.0,0.0,0.0,2025-08-28 14:00:00
2025-08-28-14:15:00,2025-08-28,14:15:00,75.0,55.0,50.176,387.2,387.2,-4.824,-6.432,4.824,0.0,0.0,-18678.528,0.0,0.0,0.0,0.0,0.0,2025-08-28 14:15:00
2025-08-28-14:30:00,2025-08-28,14:30:00,75.0,55.0,54.048,387.2,387.2,-0.952,-1.26933333,0.952,0.0,0.0,-3686.144,0.0,0.0,0.0,0.0,0.0,2025-08-28 14:30:00
2025-08-28-14:45:00,2025-08-28,14:45:00,75.0,55.0,56.064,387.2,387.2,1.064,1.41866667,1.064,0.0,4119.808,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 14:45:00
2025-08-28-15:00:00,2025-08-28,15:00:00,75.0,55.0,58.591999,387.2,387.2,3.591999,4.789332,3.591999,0.0,13908.220128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 15:00:00
2025-08-28-15:15:00,2025-08-28,15:15:00,75.0,55.0,69.216,387.2,387.2,14.216,18.95466667,7.5,6.716,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 15:15:00
2025-08-28-15:30:00,2025-08-28,15:30:00,75.0,55.0,65.792,387.2,387.2,10.792,14.38933333,7.5,3.292,40511.9616,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 15:30:00
2025-08-28-15:45:00,2025-08-28,15:45:00,75.0,55.0,46.784,387.2,387.2,-8.216,-10.95466667,7.5,0.716,0.0,-32089.5872,0.0,0.0,0.0,0.0,0.0,2025-08-28 15:45:00
2025-08-28-16:00:00,2025-08-28,16:00:00,75.0,52.5,38.624,387.2,387.2,-13.876,-18.50133333,7.5,6.376,0.0,-65347.744,0.0,0.0,0.0,0.0,0.0,2025-08-28 16:00:00
2025-08-28-16:15:00,2025-08-28,16:15:00,75.0,52.5,35.136,387.2,387.2,-17.364,-23.152,7.5,9.864,0.0,-92358.816,0.0,0.0,0.0,0.0,0.0,2025-08-28 16:15:00
2025-08-28-16:30:00,2025-08-28,16:30:00,75.0,55.0,36.192,387.2,387.2,-18.808,-25.07733333,7.5,11.308,0.0,-103541.152,0.0,0.0,0.0,0.0,0.0,2025-08-28 16:30:00
2025-08-28-16:45:00,2025-08-28,16:45:00,75.0,55.0,39.584,387.2,387.2,-15.416,-20.55466667,7.5,7.916,0.0,-77273.504,0.0,0.0,0.0,0.0,0.0,2025-08-28 16:45:00
2025-08-28-17:00:00,2025-08-28,17:00:00,75.0,56.5,39.904,387.2,387.2,-16.596,-22.128,7.5,9.096,0.0,-86411.424,0.0,0.0,0.0,0.0,0.0,2025-08-28 17:00:00
2025-08-28-17:15:00,2025-08-28,17:15:00,75.0,56.0,45.376,387.2,387.2,-10.624,-14.16533333,7.5,3.124,0.0,-42345.7408,0.0,0.0,0.0,0.0,0.0,2025-08-28 17:15:00
2025-08-28-17:30:00,2025-08-28,17:30:00,75.0,45.0,44.704,387.2,387.2,-0.296,-0.39466667,0.296,0.0,0.0,-1146.112,0.0,0.0,0.0,0.0,0.0,2025-08-28 17:30:00
2025-08-28-17:45:00,2025-08-28,17:45:00,75.0,45.0,47.904,387.2,387.2,2.904,3.872,2.904,0.0,11244.288,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 17:45:00
2025-08-28-18:00:00,2025-08-28,18:00:00,75.0,45.0,54.272,387.2,387.2,9.272,12.36266667,7.5,1.772,35215.0656,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 18:00:00
2025-08-28-18:15:00,2025-08-28,18:15:00,75.0,45.0,53.92,387.2,387.2,8.92,11.89333333,7.5,1.42,33988.416,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 18:15:00
2025-08-28-18:30:00,2025-08-28,18:30:00,75.0,45.0,56.0,387.2,387.2,11.0,14.66666667,7.5,3.5,41236.8,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 18:30:00
2025-08-28-18:45:00,2025-08-28,18:45:00,75.0,45.0,55.616,387.2,387.2,10.616,14.15466667,7.5,3.116,39898.6368,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 18:45:00
2025-08-28-19:00:00,2025-08-28,19:00:00,75.0,50.0,54.688,387.2,387.2,4.688,6.25066667,4.688,0.0,18151.936,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 19:00:00
2025-08-28-19:15:00,2025-08-28,19:15:00,75.0,50.0,49.248,387.2,387.2,-0.752,-1.00266667,0.752,0.0,0.0,-2911.744,0.0,0.0,0.0,0.0,0.0,2025-08-28 19:15:00
2025-08-28-19:30:00,2025-08-28,19:30:00,75.0,55.0,49.28,387.2,387.2,-5.72,-7.62666667,5.72,0.0,0.0,-22147.84,0.0,0.0,0.0,0.0,0.0,2025-08-28 19:30:00
2025-08-28-19:45:00,2025-08-28,19:45:00,75.0,55.0,45.376,387.2,387.2,-9.624,-12.832,7.5,2.124,0.0,-38086.5408,0.0,0.0,0.0,0.0,0.0,2025-08-28 19:45:00
2025-08-28-20:00:00,2025-08-28,20:00:00,75.0,55.0,44.704,387.2,387.2,-10.296,-13.728,7.5,2.796,0.0,-40948.7232,0.0,0.0,0.0,0.0,0.0,2025-08-28 20:00:00
2025-08-28-20:15:00,2025-08-28,20:15:00,75.0,55.0,44.64,387.2,387.2,-10.36,-13.81333333,7.5,2.86,0.0,-41221.312,0.0,0.0,0.0,0.0,0.0,2025-08-28 20:15:00
2025-08-28-20:30:00,2025-08-28,20:30:00,75.0,52.5,41.696,387.2,387.2,-10.804,-14.40533333,7.5,3.304,0.0,-43112.3968,0.0,0.0,0.0,0.0,0.0,2025-08-28 20:30:00
2025-08-28-20:45:00,2025-08-28,20:45:00,75.0,52.5,41.44,387.2,387.2,-11.06,-14.74666667,7.5,3.56,0.0,-44202.752,0.0,0.0,0.0,0.0,0.0,2025-08-28 20:45:00
2025-08-28-21:00:00,2025-08-28,21:00:00,75.0,52.5,41.44,387.2,387.2,-11.06,-14.74666667,7.5,3.56,0.0,-44202.752,0.0,0.0,0.0,0.0,0.0,2025-08-28 21:00:00
2025-08-28-21:15:00,2025-08-28,21:15:00,75.0,52.5,41.376,387.2,387.2,-11.124,-14.832,7.5,3.624,0.0,-44475.3408,0.0,0.0,0.0,0.0,0.0,2025-08-28 21:15:00
2025-08-28-21:30:00,2025-08-28,21:30:00,75.0,52.5,41.344,387.2,387.2,-11.156,-14.87466667,7.5,3.656,0.0,-44611.6352,0.0,0.0,0.0,0.0,0.0,2025-08-28 21:30:00
2025-08-28-21:45:00,2025-08-28,21:45:00,75.0,52.5,41.408,387.2,387.2,-11.092,-14.78933333,7.5,3.592,0.0,-44339.0464,0.0,0.0,0.0,0.0,0.0,2025-08-28 21:45:00
2025-08-28-22:00:00,2025-08-28,22:00:00,75.0,50.0,38.944,387.2,387.2,-11.056,-14.74133333,7.5,3.556,0.0,-44185.7152,0.0,0.0,0.0,0.0,0.0,2025-08-28 22:00:00
2025-08-28-22:15:00,2025-08-28,22:15:00,75.0,50.0,40.192,387.2,387.2,-9.808,-13.07733333,7.5,2.308,0.0,-38870.2336,0.0,0.0,0.0,0.0,0.0,2025-08-28 22:15:00
2025-08-28-22:30:00,2025-08-28,22:30:00,75.0,47.5,42.912,387.2,387.2,-4.588,-6.11733333,4.588,0.0,0.0,-17764.736,0.0,0.0,0.0,0.0,0.0,2025-08-28 22:30:00
2025-08-28-22:45:00,2025-08-28,22:45:00,75.0,45.0,44.128,387.2,387.2,-0.872,-1.16266667,0.872,0.0,0.0,-3376.384,0.0,0.0,0.0,0.0,0.0,2025-08-28 22:45:00
2025-08-28-23:00:00,2025-08-28,23:00:00,75.0,30.0,42.592,387.2,387.2,12.592,16.78933333,7.5,5.092,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 23:00:00
2025-08-28-23:15:00,2025-08-28,23:15:00,75.0,30.0,37.056,387.2,387.2,7.056,9.408,7.056,0.0,27320.832,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 23:15:00
2025-08-28-23:30:00,2025-08-28,23:30:00,75.0,30.0,34.176,387.2,387.2,4.176,5.568,4.176,0.0,16169.472,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-28 23:30:00
2025-08-28-23:45:00,2025-08-28,23:45:00,75.0,30.0,27.295999,387.2,387.2,-2.704001,-3.60533467,2.704001,0.0,0.0,-10469.891872,0.0,0.0,0.0,0.0,0.0,2025-08-28 23:45:00
2025-08-29-00:00:00,2025-08-29,00:00:00,75.0,30.0,23.712,387.2,387.2,-6.288,-8.384,6.288,0.0,0.0,-24347.136,0.0,0.0,0.0,0.0,0.0,2025-08-29 00:00:00
2025-08-29-00:15:00,2025-08-29,00:15:00,75.0,30.0,22.976,387.2,387.2,-7.024,-9.36533333,7.024,0.0,0.0,-27196.928,0.0,0.0,0.0,0.0,0.0,2025-08-29 00:15:00
2025-08-29-00:30:00,2025-08-29,00:30:00,75.0,30.0,22.592,387.2,387.2,-7.408,-9.87733333,7.408,0.0,0.0,-28683.776,0.0,0.0,0.0,0.0,0.0,2025-08-29 00:30:00
2025-08-29-00:45:00,2025-08-29,00:45:00,75.0,30.0,22.656,387.2,387.2,-7.344,-9.792,7.344,0.0,0.0,-28435.968,0.0,0.0,0.0,0.0,0.0,2025-08-29 00:45:00
