time,actual_mw,physics_mw,final_forecast_mw
2024-01-02 14:30:00+00:00,2.8914798456324724,3.075,2.83930581510067
2024-01-02 15:30:00+00:00,0.0,0.0,0.0
2024-01-02 16:30:00+00:00,0.0,0.0,0.0
2024-01-02 17:30:00+00:00,2.9242901719673244,3.075,2.900048163533211
2024-01-02 18:30:00+00:00,2.82348573803163,3.075,2.919659581780434
2024-01-02 19:30:00+00:00,2.9659476151708017,3.075,2.920904886722565
2024-01-02 20:30:00+00:00,3.004698961437534,3.075,2.9175689190626146
2024-01-02 21:30:00+00:00,2.953723845318727,3.075,2.918507006764412
2024-01-02 22:30:00+00:00,2.9077014441322935,3.075,2.9184351533651354
2024-01-02 23:30:00+00:00,2.9671305255633103,3.075,2.916919705271721
2024-01-03 00:30:00+00:00,2.9168417896824086,3.075,2.9222928404808046
2024-01-03 01:30:00+00:00,2.905791561016749,3.075,2.9216448336839678
